Month,Date,Hour,AirTemperature,DewPointTemperature,Precipitation,PrecipitationDuration,RelativeHumidity,SeaLevelPressure,StationPressure,WindSpeed,WindDirection
Nov-24,2024/11/17,7,22.7,21.5,0,0,93,1015.3,1011.9,2.6,40
Nov-24,2024/11/17,8,23.2,21.7,0,0,91,1015.8,1012.4,2.2,50
Nov-24,2024/11/17,9,24,21.5,0,0,86,1016.5,1013.1,3,40
Nov-24,2024/11/17,10,24.6,21.3,0,0,82,1016.4,1013,3.5,30
Nov-24,2024/11/17,11,24.7,20.8,0,0,79,1016,1012.6,3.5,30
Nov-24,2024/11/17,12,25.2,21.7,0,0,81,1014.8,1011.4,3.4,60
Nov-24,2024/11/17,13,25.7,21.2,0,0,76,1013.9,1010.6,3.8,50
Nov-24,2024/11/17,14,25.2,21.3,0,0,79,1013.7,1010.3,4,50
Nov-24,2024/11/17,15,25,20.9,0,0,78,1014.1,1010.7,3.5,30
Nov-24,2024/11/17,16,24.1,20.6,0,0,81,1014.7,1011.3,4,60
Nov-24,2024/11/17,17,24,20.5,0,0,81,1015.5,1012.1,2.6,40
Nov-24,2024/11/17,18,23.7,20.7,0,0,83,1016.4,1013,2.2,30
Nov-24,2024/11/17,19,23.6,20.7,0,0,84,1017.2,1013.8,2.2,30
Nov-24,2024/11/17,20,23.5,20.6,0,0,84,1017.9,1014.5,2.6,30
Nov-24,2024/11/17,21,23.3,20.3,0,0,83,1018.4,1015,2.7,40
Nov-24,2024/11/17,22,22.9,20.8,0,0.1,88,1018.6,1015.2,2.2,50
Nov-24,2024/11/17,23,22.7,20.6,0,0,88,1018.7,1015.3,2.9,30
Nov-24,2024/11/17,24,22.3,20.6,0,0.2,90,1018.6,1015.2,2.8,20
Nov-24,2024/11/18,1,21.5,20,0,0.7,91,1018.7,1015.3,4.8,30
Nov-24,2024/11/18,2,21.1,19.4,0,0.4,90,1018.7,1015.3,3.7,30
Nov-24,2024/11/18,3,20.7,18.8,0,0.3,89,1018.9,1015.5,4.1,30
Nov-24,2024/11/18,4,20.7,18.3,0,0.2,86,1019,1015.6,2.8,30
Nov-24,2024/11/18,5,20.5,17.9,0,0.2,85,1019.3,1015.9,3.1,40
Nov-24,2024/11/18,6,20,17.8,0,0.2,87,1019.5,1016.1,4,30
Nov-24,2024/11/18,7,20.1,17.1,0,0.2,83,1020.3,1016.9,3.5,40
Nov-24,2024/11/18,8,20.7,17.5,0,0,82,1020.7,1017.3,3.9,50
Nov-24,2024/11/18,9,21.4,17.2,0,0,77,1020.8,1017.4,4.3,40
Nov-24,2024/11/18,10,22.2,17.1,0,0,73,1020.7,1017.3,3.9,40
Nov-24,2024/11/18,11,23.1,16.9,0,0,68,1020.1,1016.7,4.7,30
Nov-24,2024/11/18,12,22.1,16.8,0,0,72,1019.5,1016.1,5.1,40
Nov-24,2024/11/18,13,21.4,16.4,0,0,73,1019.2,1015.8,5,30
Nov-24,2024/11/18,14,21.3,16.5,0,0,74,1018.9,1015.5,4.9,40
Nov-24,2024/11/18,15,21.2,16.4,0,0,74,1019.1,1015.7,4.1,40
Nov-24,2024/11/18,16,20.7,16.5,0,0,77,1019.4,1016,4.7,40
Nov-24,2024/11/18,17,20.4,16.2,0,0,77,1020.1,1016.7,2.9,40
Nov-24,2024/11/18,18,19.5,17.1,0,0,86,1020.8,1017.4,2.9,20
Nov-24,2024/11/18,19,19.2,17,0.5,0.4,87,1021.3,1017.9,3.5,30
Nov-24,2024/11/18,20,18.9,16.7,0.5,1,87,1021,1017.6,4.2,20
Nov-24,2024/11/18,21,19,16.6,0.5,0.7,86,1020.7,1017.3,4.5,40
Nov-24,2024/11/18,22,19.2,16.1,0,0.4,82,1020.3,1016.9,5,30
Nov-24,2024/11/18,23,19.1,16.5,0,0.6,85,1019.7,1016.3,4.1,30
Nov-24,2024/11/18,24,19.4,16.3,0,0.3,82,1019.2,1015.8,4.8,30
Nov-24,2024/11/19,1,19.4,16.3,0,0.4,82,1019.7,1016.3,5.3,20
Nov-24,2024/11/19,2,19.5,16.4,0,0.3,82,1018.5,1015.1,4.8,40
Nov-24,2024/11/19,3,19.7,16.6,0,0,82,1018.5,1015.1,5.5,30
Nov-24,2024/11/19,4,20,16.5,0,0.1,80,1018.1,1014.7,5,40
Nov-24,2024/11/19,5,19.9,16.7,0,0.2,82,1018.3,1014.9,5.7,30
Nov-24,2024/11/19,6,19.8,16.6,0,0.5,82,1018.5,1015.1,3.5,40
Nov-24,2024/11/19,7,20.1,16.6,0,0,80,1019.1,1015.7,4.6,30
Nov-24,2024/11/19,8,20.3,16.7,0,0.2,80,1019.2,1015.8,3.7,40
Nov-24,2024/11/19,9,20.6,17,0,0,80,1020,1016.6,4,30
Nov-24,2024/11/19,10,21.3,16.9,0,0,76,1019.6,1016.2,4.2,60
Nov-24,2024/11/19,11,21.5,17.1,0,0,76,1019.2,1015.8,3,30
Nov-24,2024/11/19,12,21.4,17.4,0,0,78,1018.8,1015.4,4,30
Nov-24,2024/11/19,13,21,17.6,0,0,81,1018,1014.6,3.3,30
Nov-24,2024/11/19,14,20.9,17.7,0,0,82,1017.5,1014.1,3.9,30
Nov-24,2024/11/19,15,20.9,17.3,0,0,80,1017.2,1013.8,3.3,30
Nov-24,2024/11/19,16,20.8,17,0,0,79,1017.3,1013.9,3.8,30
Nov-24,2024/11/19,17,20.6,16.8,0,0,79,1017.7,1014.3,4.3,40
Nov-24,2024/11/19,18,20.5,16.7,0,0,79,1018,1014.6,2.9,40
Nov-24,2024/11/19,19,20.4,17,0,0,81,1018,1014.6,3.5,30
Nov-24,2024/11/19,20,20.5,17.1,0,0,81,1018.3,1014.9,3.8,40
Nov-24,2024/11/19,21,20.4,17.2,0,0,82,1018.7,1015.3,3.4,30
Nov-24,2024/11/19,22,20,17.4,0,0,85,1018.5,1015.1,4,30
Nov-24,2024/11/19,23,19.9,17.3,0,0,85,1018.4,1015,3.5,40
Nov-24,2024/11/19,24,20.1,17.5,0,0,85,1018.1,1014.7,3.4,20
Nov-24,2024/11/20,1,20.1,17.9,0,0,87,1017.6,1014.2,4,30
Nov-24,2024/11/20,2,20.4,18,0,0,86,1017.3,1013.9,3.7,20
Nov-24,2024/11/20,3,20.3,18.1,0,0,87,1017.1,1013.7,2.6,30
Nov-24,2024/11/20,4,20.4,18.2,0,0,87,1017.3,1013.9,3.4,40
Nov-24,2024/11/20,5,20.3,18.4,0,0.1,89,1017.4,1014,2.7,20
Nov-24,2024/11/20,6,20.4,18.5,0,0,89,1017.7,1014.3,2.6,20
Nov-24,2024/11/20,7,20.6,18.7,0,0,89,1018.1,1014.7,2.9,30
Nov-24,2024/11/20,8,20.8,18.9,0,0,89,1018.6,1015.2,2.6,20
Nov-24,2024/11/20,9,21.3,19.1,0,0,87,1018.5,1015.1,3.3,40
Nov-24,2024/11/20,10,21.8,19.4,0,0.2,86,1018.1,1014.7,3.7,30
Nov-24,2024/11/20,11,22.4,19.4,0,0.2,83,1017.3,1013.9,4,30
Nov-24,2024/11/20,12,23.9,18.8,0,0,73,1016.3,1012.9,3.8,30
Nov-24,2024/11/20,13,23.7,18.6,0,0,73,1015.5,1012.1,3.5,30
Nov-24,2024/11/20,14,22.6,19.2,0,0,81,1015.2,1011.8,3.4,20
Nov-24,2024/11/20,15,22.1,19.3,0,0,84,1015.5,1012.1,3.3,20
Nov-24,2024/11/20,16,21.8,19.2,0,0,85,1015.7,1012.3,3,30
Nov-24,2024/11/20,17,21.3,19.1,0,0,87,1016.2,1012.8,2.9,40
Nov-24,2024/11/20,18,21.1,18.9,0,0,87,1016.5,1013.1,3.7,30
Nov-24,2024/11/20,19,21,18.9,0,0,88,1017.2,1013.8,3.3,30
Nov-24,2024/11/20,20,20.8,18.9,0,0,89,1017.6,1014.2,3.7,30
Nov-24,2024/11/20,21,20.7,19,0,0,90,1017.7,1014.3,3.3,30
Nov-24,2024/11/20,22,20.6,18.7,0,0,89,1017.5,1014.1,3.1,30
Nov-24,2024/11/20,23,20.8,18.9,0,0,89,1017.1,1013.7,3.6,20
Nov-24,2024/11/20,24,20.7,18.8,0,0,89,1016.8,1013.4,3.4,20
Nov-24,2024/11/21,1,20.4,18.2,0,0,87,1016.4,1013,3.5,30
Nov-24,2024/11/21,2,20.6,18.4,0,0,87,1015.9,1012.5,4.2,30
Nov-24,2024/11/21,3,20.3,18.3,0,0,88,1015.6,1012.2,4.2,30
Nov-24,2024/11/21,4,20.3,18.3,0,0,88,1015.3,1011.9,3.6,30
Nov-24,2024/11/21,5,20.3,18.1,0,0,87,1015.4,1012,2.2,30
Nov-24,2024/11/21,6,20.2,18.2,0,0,88,1016,1012.6,4.6,40
Nov-24,2024/11/21,7,20.3,18.1,0,0,87,1017.1,1013.7,4.1,40
Nov-24,2024/11/21,8,20.2,18.2,0,0,88,1018.4,1015,4.3,20
Nov-24,2024/11/21,9,19.8,18.5,1,0.7,92,1019.1,1015.7,3.7,30
Nov-24,2024/11/21,10,19.5,18.3,1.5,1,93,1019.1,1015.7,3.4,30
Nov-24,2024/11/21,11,19.3,18,1,1,92,1018.5,1015.1,3,30
Nov-24,2024/11/21,12,19.9,18.2,0.5,1,90,1017.6,1014.2,3.5,20
Nov-24,2024/11/21,13,19.5,17.5,0,1,88,1016.9,1013.5,4.4,20
Nov-24,2024/11/21,14,20.1,17.7,0,0.1,86,1016.9,1013.5,3.3,30
Nov-24,2024/11/21,15,20.1,17.5,0,0,85,1017.3,1013.9,3.1,30
Nov-24,2024/11/21,16,19.5,17.3,0,0,87,1017.6,1014.2,3.6,20
Nov-24,2024/11/21,17,19.5,16.9,0,0,85,1017.4,1014,2.9,40
Nov-24,2024/11/21,18,19.1,17.6,0,0.4,91,1017.8,1014.4,2.8,30
Nov-24,2024/11/21,19,19.1,17.4,0,0,90,1018.1,1014.7,4,30
Nov-24,2024/11/21,20,19.2,17.3,0,0,89,1018.3,1014.9,4,30
Nov-24,2024/11/21,21,19.3,16.9,0,0,86,1018.4,1015,3.5,20
Nov-24,2024/11/21,22,19.2,17,0,0,87,1018.5,1015.1,3.8,30
Nov-24,2024/11/21,23,19.2,17.2,0,0,88,1018.2,1014.8,3.2,30
Nov-24,2024/11/21,24,19.2,17.2,0,0,88,1017.5,1014.1,3.2,30
Nov-24,2024/11/22,1,19.3,16.9,0,0,86,1017.5,1014.1,4,30
Nov-24,2024/11/22,2,19.1,16.9,0.5,0.4,87,1017.2,1013.8,3.3,40
Nov-24,2024/11/22,3,19,16.6,0,0,86,1017,1013.6,3.3,30
Nov-24,2024/11/22,4,19.1,16.9,0,0,87,1016.8,1013.4,3.4,30
Nov-24,2024/11/22,5,19.2,17,0,0,87,1017.2,1013.8,3.5,40
Nov-24,2024/11/22,6,19.3,16.7,0,0,85,1017.5,1014.1,3.7,30
Nov-24,2024/11/22,7,19.4,16.6,0,0,84,1018.1,1014.7,3.2,30
Nov-24,2024/11/22,8,20.1,16.9,0,0,82,1018.6,1015.2,3.8,30
Nov-24,2024/11/22,9,21.1,17.3,0,0,79,1018.9,1015.5,3.2,20
Nov-24,2024/11/22,10,22.4,16.5,0,0,69,1018.6,1015.2,4.6,20
Nov-24,2024/11/22,11,22.8,16.4,0,0,67,1018.3,1014.9,3.8,20
Nov-24,2024/11/22,12,22.6,15.7,0,0,65,1017.7,1014.3,5.1,40
Nov-24,2024/11/22,13,22.7,15.8,0,0,65,1016.8,1013.4,4.4,40
Nov-24,2024/11/22,14,22.5,15.9,0,0,66,1016.6,1013.2,2.4,40
Nov-24,2024/11/22,15,21.6,15.9,0,0,70,1016.7,1013.3,3.1,60
Nov-24,2024/11/22,16,21.4,15.7,0,0,70,1017,1013.6,3.4,30
Nov-24,2024/11/22,17,20.3,15.5,0,0,74,1017.4,1014,3.4,40
Nov-24,2024/11/22,18,19.8,15.3,0,0,75,1017.5,1014.1,3.5,30
Nov-24,2024/11/22,19,19.9,14.9,0,0,73,1017.9,1014.5,3.8,20
Nov-24,2024/11/22,20,19.8,14.8,0,0,73,1018.2,1014.8,4.3,30
Nov-24,2024/11/22,21,19.8,14.2,0,0,70,1018.5,1015.1,3.9,30
Nov-24,2024/11/22,22,19.6,14,0,0,70,1018.8,1015.4,4.3,30
Nov-24,2024/11/22,23,19.9,13.8,0,0,68,1018.9,1015.5,4,40
Nov-24,2024/11/22,24,19.8,14.4,0,0,71,1018.7,1015.3,3.4,30
Nov-24,2024/11/23,1,19.6,15.1,0,0,75,1018.6,1015.2,4,30
Nov-24,2024/11/23,2,19.8,14.8,0,0,73,1018.5,1015.1,3.4,40
Nov-24,2024/11/23,3,19.7,14.5,0,0,72,1018.6,1015.2,2.9,40
Nov-24,2024/11/23,4,19.7,14.5,0,0,72,1018.6,1015.2,3,30
Nov-24,2024/11/23,5,19.7,14.5,0,0,72,1019,1015.6,3.4,30
Nov-24,2024/11/23,6,19.6,14.6,0,0,73,1019.8,1016.4,2.8,30
Nov-24,2024/11/23,7,19.7,14.3,0,0,71,1020.4,1017,3.5,30
Nov-24,2024/11/23,8,20.7,14.6,0,0,68,1020.7,1017.3,3.5,20
Nov-24,2024/11/23,9,21.6,14.8,0,0,65,1020.9,1017.5,4,40
Nov-24,2024/11/23,10,22.3,14.4,0,0,61,1020.6,1017.2,4,50
Nov-24,2024/11/23,11,23.4,13.9,0,0,55,1020,1016.6,3.6,20
Nov-24,2024/11/23,12,23.8,14.5,0,0,56,1019.4,1016,4.1,60
Nov-24,2024/11/23,13,23.7,14.2,0,0,55,1018.6,1015.2,4.4,50
Nov-24,2024/11/23,14,23.1,14.7,0,0,59,1017.8,1014.4,4.8,50
Nov-24,2024/11/23,15,21.6,15.2,0,0,67,1017.9,1014.5,4.7,40
Nov-24,2024/11/23,16,21,14.7,0,0,67,1018.5,1015.1,4.3,40
Nov-24,2024/11/23,17,20.6,14.3,0,0,67,1018.9,1015.5,4,40
Nov-24,2024/11/23,18,20.3,14.7,0,0,70,1018.3,1014.9,4.8,30
Nov-24,2024/11/23,19,20.1,15.1,0,0,73,1019,1015.6,4.6,40
Nov-24,2024/11/23,20,19.9,15.4,0,0,75,1019.5,1016.1,4.6,30
Nov-24,2024/11/23,21,19.9,14.9,0,0,73,1019.6,1016.2,4.3,40
Nov-24,2024/11/23,22,20.1,14.5,0,0,70,1019.9,1016.5,4.8,40
Nov-24,2024/11/23,23,20.3,14.4,0,0,69,1019.2,1015.8,3.7,40
Nov-24,2024/11/23,24,20.2,14.3,0,0,69,1018.8,1015.4,2.9,50
Nov-24,2024/11/24,1,20.2,14.6,0,0,70,1019.1,1015.7,2.6,40
Nov-24,2024/11/24,2,20.2,14.8,0,0,71,1018.8,1015.4,3.1,40
Nov-24,2024/11/24,3,20.1,14.9,0,0,72,1019,1015.6,3.1,60
Nov-24,2024/11/24,4,19.9,14.9,0,0,73,1019.1,1015.7,2.6,40
Nov-24,2024/11/24,5,19.8,14.6,0,0,72,1019.4,1016,3.4,60
Nov-24,2024/11/24,6,19.8,14.6,0,0,72,1019.6,1016.2,3.5,50
Nov-24,2024/11/24,7,20.1,14.7,0,0,71,1020,1016.6,2.5,60
Nov-24,2024/11/24,8,21.1,15,0,0,68,1020.2,1016.8,2.9,40
Nov-24,2024/11/24,9,22.6,15.7,0,0,65,1020.3,1016.9,3.2,50
Nov-24,2024/11/24,10,23.4,15.7,0,0,62,1020.1,1016.7,4,60
Nov-24,2024/11/24,11,24.4,15.9,0,0,59,1019.7,1016.3,3.6,50
Nov-24,2024/11/24,12,24.6,16.3,0,0,60,1018.7,1015.3,4,60
Nov-24,2024/11/24,13,24.9,16.9,0,0,61,1017.8,1014.4,3.3,30
Nov-24,2024/11/24,14,24.5,17,0,0,63,1017.4,1014,3.2,40
Nov-24,2024/11/24,15,24.2,17.2,0,0,65,1017.5,1014.1,3.7,60
Nov-24,2024/11/24,16,23.5,17,0,0,67,1017.7,1014.3,3.1,40
Nov-24,2024/11/24,17,22.6,17.3,0,0,72,1018.3,1014.9,3,60
Nov-24,2024/11/24,18,22,17.2,0,0,74,1018.5,1015.1,2.6,40
Nov-24,2024/11/24,19,22,17.2,0,0,74,1018.9,1015.5,2.1,60
Nov-24,2024/11/24,20,21.9,17.3,0,0,75,1018.6,1015.2,2.2,70
Nov-24,2024/11/24,21,21.7,17.7,0,0,78,1018.4,1015,2.8,60
Nov-24,2024/11/24,22,21.6,17.8,0,0,79,1018,1014.6,0.8,360
Nov-24,2024/11/24,23,21.7,17.9,0,0,79,1017.8,1014.4,1,30
Nov-24,2024/11/24,24,21,18,0,0,83,1017.5,1014.1,0.8,70
Nov-24,2024/11/25,1,20.2,18.2,0,0,88,1017.5,1014.1,0,0
Nov-24,2024/11/25,2,20.4,18.2,0,0,87,1016.8,1013.4,0.6,190
Nov-24,2024/11/25,3,20.3,18.1,0,0,87,1016.5,1013.1,0.7,170
Nov-24,2024/11/25,4,19.8,17.8,0,0,88,1016.5,1013.1,1,130
Nov-24,2024/11/25,5,19.4,17.5,0,0,89,1017.1,1013.7,0.3,100
Nov-24,2024/11/25,6,19.3,17.6,0,0,90,1017.8,1014.4,0.6,100
Nov-24,2024/11/25,7,19.5,17.6,0,0,89,1018.1,1014.7,1.3,120
Nov-24,2024/11/25,8,21.3,18.5,0,0,84,1018.3,1014.9,1.5,100
Nov-24,2024/11/25,9,23.2,19.2,0,0,78,1018.6,1015.2,0.7,110
Nov-24,2024/11/25,10,24.9,19.1,0,0,70,1018.4,1015,0.6,310
Nov-24,2024/11/25,11,25.7,19.6,0,0,69,1018.4,1015,0.8,320
Nov-24,2024/11/25,12,26.6,20.2,0,0,68,1017.5,1014.2,1.8,330
Nov-24,2024/11/25,13,25.2,19.8,0,0,72,1017,1013.6,1.8,300
Nov-24,2024/11/25,14,25.7,19.4,0,0,68,1016.3,1012.9,1.2,280
Nov-24,2024/11/25,15,25.6,19,0,0,67,1016.4,1013,1.4,240
Nov-24,2024/11/25,16,25.5,18.9,0,0,67,1016.7,1013.3,1,270
Nov-24,2024/11/25,17,24.2,19.7,0,0,76,1017.4,1014,1.4,290
Nov-24,2024/11/25,18,22.6,20.9,0,0,90,1018,1014.6,2.9,10
Nov-24,2024/11/25,19,22,20.5,0,0,91,1018.5,1015.1,2,10
Nov-24,2024/11/25,20,22.2,20.5,0,0,90,1018.6,1015.2,1.2,360
Nov-24,2024/11/25,21,22,20.3,0,0,90,1018.3,1014.9,1.4,60
Nov-24,2024/11/25,22,22,20.3,0,0,90,1018.3,1014.9,1.6,20
Nov-24,2024/11/25,23,22,20.3,0,0,90,1018,1014.6,1,80
Nov-24,2024/11/25,24,22,20.1,0,0,89,1017.8,1014.4,1.6,10
Nov-24,2024/11/26,1,21.6,20.1,0,0,91,1017.8,1014.4,0.2,0
Nov-24,2024/11/26,2,21.7,20.2,0,0,91,1018.1,1014.7,0.8,360
Nov-24,2024/11/26,3,21.5,20.1,0,0,92,1018.3,1014.9,0.6,60
Nov-24,2024/11/26,4,21.6,20.2,0,0,92,1018.5,1015.1,1.5,360
Nov-24,2024/11/26,5,21.7,19.8,0,0,89,1019.1,1015.7,1.3,360
Nov-24,2024/11/26,6,21.8,19.4,0,0,86,1019.8,1016.4,1.1,10
Nov-24,2024/11/26,7,20.7,19.2,0.5,0.7,91,1020.8,1017.4,1.9,360
Nov-24,2024/11/26,8,20.5,19,0,1,91,1021.7,1018.3,2.3,360
Nov-24,2024/11/26,9,20.8,19.1,0,1,90,1022.1,1018.7,1.7,30
Nov-24,2024/11/26,10,18.9,17.6,0.5,1,92,1022.3,1018.8,2.5,20
Nov-24,2024/11/26,11,18.3,17,0,0.2,92,1021.9,1018.4,2.6,50
Nov-24,2024/11/26,12,19.3,16.5,0,0,84,1020.4,1017,3.5,50
Nov-24,2024/11/26,13,19.9,15.8,0,0,77,1018.4,1015,4.1,60
Nov-24,2024/11/26,14,19.8,15.3,0,0,75,1017.6,1014.2,4.4,30
Nov-24,2024/11/26,15,17.8,13.3,0,0,75,1018.2,1014.7,5.6,40
Nov-24,2024/11/26,16,17.4,12.3,0,0,72,1018.4,1014.9,3.8,40
Nov-24,2024/11/26,17,17.2,12.3,0,0,73,1018.8,1015.3,3,40
Nov-24,2024/11/26,18,16.9,11.6,0,0,71,1019.3,1015.8,2.8,50
Nov-24,2024/11/26,19,16.7,11.4,0,0,71,1020,1016.5,3,40
Nov-24,2024/11/26,20,16.9,11.2,0,0,69,1020.5,1017,2.8,40
Nov-24,2024/11/26,21,17.1,10.7,0,0,66,1020.5,1017,2.5,50
Nov-24,2024/11/26,22,17,11.1,0,0,68,1020.5,1017,3,30
Nov-24,2024/11/26,23,17.1,10.7,0,0,66,1020.5,1017,2.8,60
Nov-24,2024/11/26,24,16.8,10.9,0,0,68,1020.2,1016.7,3.2,40
Nov-24,2024/11/27,1,16.8,10.7,0,0,67,1019.8,1016.3,2.3,40
Nov-24,2024/11/27,2,16.7,10.1,0,0,65,1019.8,1016.3,2.7,30
Nov-24,2024/11/27,3,16.8,9.7,0,0,63,1020.3,1016.8,2.7,30
Nov-24,2024/11/27,4,16.5,10.4,0,0,67,1020.4,1016.9,2,30
Nov-24,2024/11/27,5,16.1,10.4,0,0,69,1020.6,1017.1,1.7,50
Nov-24,2024/11/27,6,16.3,9.7,0,0,65,1021.3,1017.8,2.2,20
Nov-24,2024/11/27,7,16.4,9.8,0,0,65,1021.6,1018.1,2,30
Nov-24,2024/11/27,8,17.2,9.6,0,0,61,1021.8,1018.3,2.7,40
Nov-24,2024/11/27,9,18.9,9.7,0,0,55,1022.2,1018.7,3.2,50
Nov-24,2024/11/27,10,19.7,8.4,0,0,48,1022.1,1018.7,3.6,60
Nov-24,2024/11/27,11,20.5,8.8,0,0,47,1021.6,1018.2,3,50
Nov-24,2024/11/27,12,20.3,9,0,0,48,1020.7,1017.3,4.1,30
Nov-24,2024/11/27,13,21.3,7.9,0,0,42,1018.9,1015.5,2.2,40
Nov-24,2024/11/27,14,20.8,8.1,0,0,44,1018.5,1015.1,3.1,30
Nov-24,2024/11/27,15,19.8,9.4,0,0,51,1018.9,1015.5,3.7,20
Nov-24,2024/11/27,16,19,8.7,0,0,51,1019.4,1016,3.8,20
Nov-24,2024/11/27,17,18.4,7.8,0,0,50,1020.1,1016.6,2,50
Nov-24,2024/11/27,18,17.5,7.8,0,0,53,1020.4,1016.9,2.7,60
Nov-24,2024/11/27,19,17.1,8,0,0,55,1020.9,1017.4,3.1,60
Nov-24,2024/11/27,20,16.9,8.4,0,0,57,1021.2,1017.7,1.9,60
Nov-24,2024/11/27,21,16.5,8,0,0,57,1021.4,1017.9,0.8,100
Nov-24,2024/11/27,22,16.1,8.6,0,0,61,1021.1,1017.6,1.5,100
Nov-24,2024/11/27,23,15.3,9,0,0,66,1020.8,1017.3,1.5,60
Nov-24,2024/11/27,24,15.1,8.8,0,0,66,1020.7,1017.2,0.5,80
Nov-24,2024/11/28,1,14.9,8.6,0,0,66,1020.6,1017.1,0.9,80
Nov-24,2024/11/28,2,14.7,8.9,0,0,68,1020.3,1016.8,0.5,110
Nov-24,2024/11/28,3,15.1,9.5,0,0,69,1020.4,1016.9,1.1,40
Nov-24,2024/11/28,4,14.8,9.6,0,0,71,1020.5,1017,0.8,10
Nov-24,2024/11/28,5,14.1,9.9,0,0,76,1020.7,1017.2,1.3,50
Nov-24,2024/11/28,6,14.2,9.8,0,0,75,1021.3,1017.8,0.5,90
Nov-24,2024/11/28,7,14.3,10.1,0,0,76,1021.8,1018.3,0.4,100
Nov-24,2024/11/28,8,15.7,10.5,0,0,71,1022.6,1019.1,0.3,360
Nov-24,2024/11/28,9,19.1,10.1,0,0,56,1022.9,1019.4,3.2,50
Nov-24,2024/11/28,10,20.1,10,0,0,52,1022.5,1019.1,3.4,20
Nov-24,2024/11/28,11,20.5,10,0,0,51,1022.1,1018.7,3.3,40
Nov-24,2024/11/28,12,20.7,10.2,0,0,51,1021.1,1017.7,3.1,40
Nov-24,2024/11/28,13,20.8,9.7,0,0,49,1020,1016.6,2.7,40
Nov-24,2024/11/28,14,20.2,9.5,0,0,50,1019.4,1016,3.2,30
Nov-24,2024/11/28,15,19.7,9.3,0,0,51,1019,1015.6,3,40
Nov-24,2024/11/28,16,19.3,9.2,0,0,52,1019.1,1015.7,2.8,20
Nov-24,2024/11/28,17,18.4,9.5,0,0,56,1020.1,1016.6,2.3,30
Nov-24,2024/11/28,18,17.6,10,0,0,61,1020.8,1017.3,1.8,40
Nov-24,2024/11/28,19,16.9,10.1,0,0,64,1021.6,1018.1,1.9,30
Nov-24,2024/11/28,20,16.4,9.6,0,0,64,1022.2,1018.7,1.3,80
Nov-24,2024/11/28,21,16,9.9,0,0,67,1022.8,1019.3,1.1,60
Nov-24,2024/11/28,22,15.3,10.1,0,0,71,1023.1,1019.6,0.7,40
Nov-24,2024/11/28,23,15,10.2,0,0,73,1022.9,1019.4,1.1,70
Nov-24,2024/11/28,24,14.6,10,0,0,74,1022.7,1019.2,0.7,110
Nov-24,2024/11/29,1,14.5,10.3,0,0,76,1022.5,1019,1,80
Nov-24,2024/11/29,2,14.3,9.9,0,0,75,1022.1,1018.6,1.1,80
Nov-24,2024/11/29,3,14.1,9.7,0,0,75,1022.1,1018.6,1.4,90
Nov-24,2024/11/29,4,13.8,8.9,0,0,72,1022.3,1018.8,1.4,90
Nov-24,2024/11/29,5,13.6,7.6,0,0,67,1022.2,1018.7,1.4,100
Nov-24,2024/11/29,6,13.8,6.4,0,0,61,1022.5,1019,1,90
Nov-24,2024/11/29,7,13.7,6.6,0,0,62,1022.5,1019,1.6,80
Nov-24,2024/11/29,8,15.7,7,0,0,56,1022.7,1019.2,1.5,80
Nov-24,2024/11/29,9,18.4,6.3,0,0,45,1022.9,1019.4,3,50
Nov-24,2024/11/29,10,19.1,5.6,0,0,41,1022.5,1019,4.6,30
Nov-24,2024/11/29,11,19.8,6.6,0,0,42,1021.4,1018,3.9,30
Nov-24,2024/11/29,12,20.2,6.2,0,0,40,1020.4,1017,3.3,30
Nov-24,2024/11/29,13,19.5,5.6,0,0,40,1019.8,1016.4,4,20
Nov-24,2024/11/29,14,19,6.5,0,0,44,1019.2,1015.8,4.3,40
Nov-24,2024/11/29,15,18.5,6.4,0,0,45,1018.8,1015.4,4,30
Nov-24,2024/11/29,16,18,6.9,0,0,48,1019.2,1015.7,3.6,30
Nov-24,2024/11/29,17,17.4,7.5,0,0,52,1019.4,1015.9,2.4,20
Nov-24,2024/11/29,18,16.5,7.5,0,0,55,1019.4,1015.9,1.5,30
Nov-24,2024/11/29,19,16.1,8.6,0,0,61,1019.7,1016.2,1.6,40
Nov-24,2024/11/29,20,15.8,8.6,0,0,62,1020.1,1016.6,1.9,40
Nov-24,2024/11/29,21,15.5,8.3,0,0,62,1019.8,1016.3,1.5,70
Nov-24,2024/11/29,22,15,8,0,0,63,1019.7,1016.2,0.9,70
Nov-24,2024/11/29,23,14.5,8,0,0,65,1019.6,1016.1,1.5,80
Nov-24,2024/11/29,24,14.2,8.4,0,0,68,1019.5,1016,0.6,80
Nov-24,2024/11/30,1,13.7,8.6,0,0,71,1019,1015.5,0.7,80
Nov-24,2024/11/30,2,13.5,8.8,0,0,73,1019,1015.5,0.6,40
Nov-24,2024/11/30,3,13.1,9.2,0,0,77,1018.8,1015.3,0,0
Nov-24,2024/11/30,4,13.3,9.4,0,0,77,1019,1015.5,1,60
Nov-24,2024/11/30,5,13.2,9.5,0,0,78,1018.9,1015.4,0.8,50
Nov-24,2024/11/30,6,13,9.8,0,0,81,1019,1015.5,0.7,40
Nov-24,2024/11/30,7,13.4,10,0,0,80,1019.1,1015.6,1.2,60
Nov-24,2024/11/30,8,15.1,10.5,0,0,74,1019.4,1015.9,1.2,60
Nov-24,2024/11/30,9,17.9,11.2,0,0,65,1019.3,1015.8,1,90
